day_date;category;amount_cents;details;id
"2018-08-17";"Other";17,51;"Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail DetailDetailDetailDetail";960
"2018-08-18";"Housing";3,7;"Detail 721";961
"2018-08-19";"Transportation";29,76;"Detail 722";962
"2018-08-20";"Food";18,6;"Detail 723";963
"2018-08-21";"Utilities";29,34;"Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail DetailDetailDetailDetail";964
"2018-08-22";"Insurance";9,11;"Detail 724";965
"2018-08-23";"Health";4,93;"Detail 725";966
"2018-08-24";"Saving";25,13;"Detail 726";967
"2018-08-25";"Other";5,53;"Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail DetailDetailDetailDetail";968
"2018-08-26";"Housing";27,94;"Detail 727";969
"2018-08-27";"Transportation";17,29;"Detail 728";970
"2018-08-28";"Food";4,83;"Detail 729";971
"2018-08-29";"Utilities";26,19;"Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail DetailDetailDetailDetail";972
"2018-08-30";"Insurance";22,38;"Detail 730";973
"2018-08-31";"Health";14,62;"Detail 731";974
"2018-09-01";"Saving";19,98;"Detail 732";975
"2018-09-02";"Other";7,05;"Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail DetailDetailDetailDetail";976
"2018-09-03";"Housing";7,97;"Detail 733";977
"2018-09-04";"Transportation";29,9;"Detail 734";978
"2018-09-05";"Food";1,52;"Detail 735";979
"2018-09-06";"Utilities";23,52;"Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail DetailDetailDetailDetail";980
"2018-09-07";"Insurance";15,72;"Detail 736";981
"2018-09-08";"Health";27,97;"Detail 737";982
"2018-09-09";"Saving";20,2;"Detail 738";983
"2018-09-10";"Other";6,92;"Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail DetailDetailDetailDetail";984
"2018-09-11";"Housing";12,2;"Detail 739";985
"2018-09-12";"Transportation";8,55;"Detail 740";986
"2018-09-13";"Food";1,9;"Detail 741";987
"2018-09-14";"Utilities";2,73;"Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail DetailDetailDetailDetail";988
"2018-09-15";"Insurance";6,85;"Detail 742";989
"2018-09-16";"Health";24,23;"Detail 743";990
"2018-09-17";"Saving";7,58;"Detail 744";991
"2018-09-18";"Other";23,11;"Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail DetailDetailDetailDetail";992
"2018-09-19";"Housing";12,6;"Detail 745";993
"2018-09-20";"Transportation";4,32;"Detail 746";994
"2018-09-21";"Food";17,89;"Detail 747";995
"2018-09-22";"Utilities";5,06;"Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail DetailDetailDetailDetail";996
"2018-09-23";"Insurance";24,43;"Detail 748";997
"2018-09-24";"Health";11,05;"Detail 749";998
"2018-09-25";"Saving";20,32;"Detail 750";999
"2018-09-26";"Other";28,05;"Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail DetailDetailDetailDetail";1000
"2018-09-27";"Housing";10;"Detail 751";1001
"2018-09-28";"Transportation";17,23;"Detail 752";1002
"2018-09-29";"Food";24,79;"Detail 753";1003
"2018-09-30";"Utilities";17,19;"Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail DetailDetailDetailDetail";1004
"2018-10-01";"Insurance";10,49;"Detail 754";1005
"2018-10-02";"Health";6,42;"Detail 755";1006
"2018-10-03";"Saving";4,32;"Detail 756";1007
"2018-10-04";"Other";0,6;"Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail DetailDetailDetailDetail";1008
"2018-10-05";"Housing";7,6;"Detail 757";1009
"2018-10-06";"Transportation";7,13;"Detail 758";1010
"2018-10-07";"Food";2,32;"Detail 759";1011
"2018-10-08";"Utilities";17,48;"Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail DetailDetailDetailDetail";1012
"2018-10-09";"Insurance";19,54;"Detail 760";1013
"2018-10-10";"Health";15,74;"Detail 761";1014
"2018-10-11";"Saving";1,96;"Detail 762";1015
"2018-10-12";"Other";21,11;"Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail DetailDetailDetailDetail";1016
"2018-10-13";"Housing";21,77;"Detail 763";1017
"2018-10-14";"Transportation";15,39;"Detail 764";1018
"2018-10-15";"Food";28,95;"Detail 765";1019
"2018-10-16";"Utilities";2,99;"Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail DetailDetailDetailDetail";1020
"2018-10-17";"Insurance";27,01;"Detail 766";1021
"2018-10-18";"Health";17,82;"Detail 767";1022
"2018-10-19";"Saving";10,89;"Detail 768";1023
"2018-10-20";"Other";15,49;"Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail DetailDetailDetailDetail";1024
"2018-10-21";"Housing";22,34;"Detail 769";1025
"2018-10-22";"Transportation";12,04;"Detail 770";1026
"2018-10-23";"Food";27,29;"Detail 771";1027
"2018-10-24";"Utilities";8,41;"Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail DetailDetailDetailDetail";1028
"2018-10-25";"Insurance";14,73;"Detail 772";1029
"2018-10-26";"Health";1,22;"Detail 773";1030
"2018-10-27";"Saving";12,43;"Detail 774";1031
"2018-10-28";"Other";8,91;"Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail DetailDetailDetailDetail";1032
"2018-10-29";"Housing";5,41;"Detail 775";1033
"2018-10-30";"Transportation";0,36;"Detail 776";1034
"2018-10-31";"Food";21,26;"Detail 777";1035
"2018-11-01";"Utilities";16,43;"Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail DetailDetailDetailDetail";1036
"2018-11-02";"Insurance";1,76;"Detail 778";1037
"2018-11-03";"Health";3,79;"Detail 779";1038
"2018-11-04";"Saving";10,15;"Detail 780";1039
"2018-11-05";"Other";24,73;"Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail DetailDetailDetailDetail";1040
"2018-11-06";"Housing";19,69;"Detail 781";1041
"2018-11-07";"Transportation";25,58;"Detail 782";1042
"2018-11-08";"Food";2,74;"Detail 783";1043
"2018-11-09";"Utilities";20,46;"Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail DetailDetailDetailDetail";1044
"2018-11-10";"Insurance";25,19;"Detail 784";1045
"2018-11-11";"Health";28,42;"Detail 785";1046
"2018-11-12";"Saving";24,75;"Detail 786";1047
"2018-11-13";"Other";12,25;"Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail DetailDetailDetailDetail";1048
"2018-11-14";"Housing";19,29;"Detail 787";1049
"2018-11-15";"Transportation";10,84;"Detail 788";1050
"2018-11-16";"Food";28,9;"Detail 789";1051
"2018-11-17";"Utilities";11,05;"Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail DetailDetailDetailDetail";1052
"2018-11-18";"Insurance";23,73;"Detail 790";1053
"2018-11-19";"Health";24,66;"Detail 791";1054
"2018-11-20";"Saving";22,37;"Detail 792";1055
"2018-11-21";"Other";27,07;"Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail DetailDetailDetailDetail";1056
"2018-11-22";"Housing";13,97;"Detail 793";1057
"2018-11-23";"Transportation";24,4;"Detail 794";1058
"2018-11-24";"Food";6,3;"Detail 795";1059
"2018-11-25";"Utilities";27,34;"Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail DetailDetailDetailDetail";1060
"2018-11-26";"Insurance";17,8;"Detail 796";1061
"2018-11-27";"Health";8,28;"Detail 797";1062
"2018-11-28";"Saving";8,16;"Detail 798";1063
"2018-11-29";"Other";16,19;"Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail DetailDetailDetailDetail";1064
"2018-11-30";"Housing";27,01;"Detail 799";1065
"2018-12-01";"Transportation";19,51;"Detail 800";1066
"2018-12-02";"Food";3,79;"Detail 801";1067
"2018-12-03";"Utilities";4,61;"Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail DetailDetailDetailDetail";1068
"2018-12-04";"Insurance";3,67;"Detail 802";1069
"2018-12-05";"Health";21,43;"Detail 803";1070
"2018-12-06";"Saving";10,46;"Detail 804";1071
"2018-12-07";"Other";8,23;"Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail DetailDetailDetailDetail";1072
"2018-12-08";"Housing";9,96;"Detail 805";1073
"2018-12-09";"Transportation";11,83;"Detail 806";1074
"2018-12-10";"Food";8,56;"Detail 807";1075
"2018-12-11";"Utilities";27,75;"Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail DetailDetailDetailDetail";1076
"2018-12-12";"Insurance";15,86;"Detail 808";1077
"2018-12-13";"Health";26,18;"Detail 809";1078
"2018-12-14";"Saving";18,57;"Detail 810";1079
"2018-12-15";"Other";16,18;"Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail DetailDetailDetailDetail";1080
"2018-12-16";"Housing";10,11;"Detail 811";1081
"2018-12-17";"Transportation";27,95;"Detail 812";1082
"2018-12-18";"Food";8,96;"Detail 813";1083
"2018-12-19";"Utilities";19,99;"Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail DetailDetailDetailDetail";1084
"2018-12-20";"Insurance";11,71;"Detail 814";1085
"2018-12-21";"Health";13,17;"Detail 815";1086
"2018-12-22";"Saving";26,14;"Detail 816";1087
"2018-12-23";"Other";15,79;"Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail DetailDetailDetailDetail";1088
"2018-12-24";"Housing";25,28;"Detail 817";1089
"2018-12-25";"Transportation";11,53;"Detail 818";1090
"2018-12-26";"Food";25,57;"Detail 819";1091
"2018-12-27";"Utilities";25,17;"Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail DetailDetailDetailDetail";1092
"2018-12-28";"Insurance";25,7;"Detail 820";1093
"2018-12-29";"Health";4,92;"Detail 821";1094
"2018-12-30";"Saving";12,94;"Detail 822";1095
"2018-12-31";"Other";2,2;"Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail DetailDetailDetailDetail";1096
"2019-01-01";"Housing";10,45;"Detail 823";1097
"2019-01-02";"Transportation";28,04;"Detail 824";1098
"2019-01-03";"Food";2,38;"Detail 825";1099
"2019-01-04";"Utilities";26,44;"Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail DetailDetailDetailDetail";1100
"2019-01-05";"Insurance";26,63;"Detail 826";1101
"2019-01-06";"Health";22,1;"Detail 827";1102
"2019-01-07";"Saving";9,22;"Detail 828";1103
"2019-01-08";"Other";15,32;"Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail DetailDetailDetailDetail";1104
"2019-01-09";"Housing";27,2;"Detail 829";1105
"2019-01-10";"Transportation";14,01;"Detail 830";1106
"2019-01-11";"Food";18,44;"Detail 831";1107
"2019-01-12";"Utilities";5,46;"Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail DetailDetailDetailDetail";1108
"2019-01-13";"Insurance";7,9;"Detail 832";1109
"2019-01-14";"Health";5,16;"Detail 833";1110
"2019-01-15";"Saving";17,11;"Detail 834";1111
"2019-01-16";"Other";18,35;"Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail DetailDetailDetailDetail";1112
"2019-01-17";"Housing";22,16;"Detail 835";1113
"2019-01-18";"Transportation";23,39;"Detail 836";1114
"2019-01-19";"Food";3,55;"Detail 837";1115
"2019-01-20";"Utilities";13,84;"Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail DetailDetailDetailDetail";1116
"2019-01-21";"Insurance";3,93;"Detail 838";1117
"2019-01-22";"Health";20,07;"Detail 839";1118
"2019-01-23";"Saving";12,63;"Detail 840";1119
"2019-01-24";"Other";0,77;"Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail DetailDetailDetailDetail";1120
"2019-01-25";"Housing";20,47;"Detail 841";1121
"2019-01-26";"Transportation";3,7;"Detail 842";1122
"2019-01-27";"Food";13,59;"Detail 843";1123
"2019-01-28";"Utilities";22,34;"Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail DetailDetailDetailDetail";1124
"2019-01-29";"Insurance";11,04;"Detail 844";1125
"2019-01-30";"Health";22,12;"Detail 845";1126
"2019-01-31";"Saving";21,9;"Detail 846";1127
"2019-02-01";"Other";1,33;"Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail DetailDetailDetailDetail";1128
"2019-02-02";"Housing";3,85;"Detail 847";1129
"2019-02-03";"Transportation";25,97;"Detail 848";1130
"2019-02-04";"Food";10,05;"Detail 849";1131
"2019-02-05";"Utilities";6,53;"Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail DetailDetailDetailDetail";1132
"2019-02-06";"Insurance";21,19;"Detail 850";1133
"2019-02-07";"Health";4,64;"Detail 851";1134
"2019-02-08";"Saving";2,2;"Detail 852";1135
"2019-02-09";"Other";29,65;"Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail DetailDetailDetailDetail";1136
"2019-02-10";"Housing";8,79;"Detail 853";1137
"2019-02-11";"Transportation";27,15;"Detail 854";1138
"2019-02-12";"Food";5,23;"Detail 855";1139
"2019-02-13";"Utilities";16,51;"Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail DetailDetailDetailDetail";1140
"2019-02-14";"Insurance";18,55;"Detail 856";1141
"2019-02-15";"Health";25,01;"Detail 857";1142
"2019-02-16";"Saving";1,3;"Detail 858";1143
"2019-02-17";"Other";10,88;"Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail DetailDetailDetailDetail";1144
"2019-02-18";"Housing";5,34;"Detail 859";1145
"2019-02-19";"Transportation";12,53;"Detail 860";1146
"2019-02-20";"Food";29,47;"Detail 861";1147
"2019-02-21";"Utilities";4,88;"Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail DetailDetailDetailDetail";1148
"2019-02-22";"Insurance";1,16;"Detail 862";1149
"2019-02-23";"Health";5,93;"Detail 863";1150
"2019-02-24";"Saving";15,54;"Detail 864";1151
"2019-02-25";"Other";22,92;"Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail DetailDetailDetailDetail";1152
"2019-02-26";"Housing";24,27;"Detail 865";1153
"2019-02-27";"Transportation";23,09;"Detail 866";1154
"2019-02-28";"Food";5,53;"Detail 867";1155
"2019-03-01";"Utilities";22,22;"Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail DetailDetailDetailDetail";1156
"2019-03-02";"Insurance";2,39;"Detail 868";1157
"2019-03-03";"Health";4,14;"Detail 869";1158
"2019-03-04";"Saving";11,72;"Detail 870";1159
"2019-03-05";"Other";17,68;"Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail DetailDetailDetailDetail";1160
"2019-03-06";"Housing";21,97;"Detail 871";1161
"2019-03-07";"Transportation";5,82;"Detail 872";1162
"2019-03-08";"Food";29,64;"Detail 873";1163
"2019-03-09";"Utilities";28,23;"Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail DetailDetailDetailDetail";1164
"2019-03-10";"Insurance";7,15;"Detail 874";1165
"2019-03-11";"Health";28,07;"Detail 875";1166
"2019-03-12";"Saving";11,2;"Detail 876";1167
"2019-03-13";"Other";3,76;"Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail DetailDetailDetailDetail";1168
"2019-03-14";"Housing";17,29;"Detail 877";1169
"2019-03-15";"Transportation";3,51;"Detail 878";1170
"2019-03-16";"Food";17,95;"Detail 879";1171
"2019-03-17";"Utilities";23,23;"Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail DetailDetailDetailDetail";1172
"2019-03-18";"Insurance";11,93;"Detail 880";1173
"2019-03-19";"Health";5,95;"Detail 881";1174
"2019-03-20";"Saving";0,14;"Detail 882";1175
"2019-03-21";"Other";22,64;"Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail DetailDetailDetailDetail";1176
"2019-03-22";"Housing";10,26;"Detail 883";1177
"2019-03-23";"Transportation";6,91;"Detail 884";1178
"2019-03-24";"Food";0,22;"Detail 885";1179
"2019-03-25";"Utilities";19,92;"Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail DetailDetailDetailDetail";1180
"2019-03-26";"Insurance";27,63;"Detail 886";1181
"2019-03-27";"Health";22,51;"Detail 887";1182
"2019-03-28";"Saving";15,06;"Detail 888";1183
"2019-03-29";"Other";6,1;"Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail DetailDetailDetailDetail";1184
"2019-03-30";"Housing";26,98;"Detail 889";1185
"2019-03-31";"Transportation";8,29;"Detail 890";1186
"2019-04-01";"Food";4,24;"Detail 891";1187
"2019-04-02";"Utilities";11,19;"Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail DetailDetailDetailDetail";1188
"2019-04-03";"Insurance";23,17;"Detail 892";1189
"2019-04-04";"Health";23,67;"Detail 893";1190
"2019-04-05";"Saving";22,84;"Detail 894";1191
"2019-04-06";"Other";3,02;"Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail DetailDetailDetailDetail";1192
"2019-04-07";"Housing";17,1;"Detail 895";1193
"2019-04-08";"Transportation";9,29;"Detail 896";1194
"2019-04-09";"Food";16,65;"Detail 897";1195
"2019-04-10";"Utilities";29,74;"Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail DetailDetailDetailDetail";1196
"2019-04-11";"Insurance";15,42;"Detail 898";1197
"2019-04-12";"Health";11,63;"Detail 899";1198
"2019-04-13";"Saving";15,96;"Detail 900";1199
"2019-04-14";"Other";21,1;"Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail DetailDetailDetailDetail";1200
"2019-04-15";"Housing";8,52;"Detail 901";1201
"2019-04-16";"Transportation";25,12;"Detail 902";1202
"2019-04-17";"Food";18,64;"Detail 903";1203
"2019-04-18";"Utilities";8,22;"Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail DetailDetailDetailDetail";1204
"2019-04-19";"Insurance";28,66;"Detail 904";1205
"2019-04-20";"Health";5,23;"Detail 905";1206
"2019-04-21";"Saving";20,44;"Detail 906";1207
"2019-04-22";"Other";18,87;"Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail DetailDetailDetailDetail";1208
"2019-04-23";"Housing";9,04;"Detail 907";1209
"2019-04-24";"Transportation";22,14;"Detail 908";1210
"2019-04-25";"Food";20,16;"Detail 909";1211
"2019-04-26";"Utilities";12,36;"Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail DetailDetailDetailDetail";1212
"2019-04-27";"Insurance";11,6;"Detail 910";1213
"2019-04-28";"Health";28,74;"Detail 911";1214
"2019-04-29";"Saving";16,42;"Detail 912";1215
"2019-04-30";"Other";9,69;"Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail DetailDetailDetailDetail";1216
"2019-05-01";"Housing";8,68;"Detail 913";1217
"2019-05-02";"Transportation";14,19;"Detail 914";1218
"2019-05-03";"Food";21,03;"Detail 915";1219
"2019-05-04";"Utilities";1,9;"Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail DetailDetailDetailDetail";1220
"2019-05-05";"Insurance";11,95;"Detail 916";1221
"2019-05-06";"Health";18,37;"Detail 917";1222
"2019-05-07";"Saving";6,42;"Detail 918";1223
"2019-05-08";"Other";25,93;"Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail DetailDetailDetailDetail";1224
"2019-05-09";"Housing";11,74;"Detail 919";1225
"2019-05-10";"Transportation";10,28;"Detail 920";1226
"2019-05-11";"Food";17,37;"Detail 921";1227
"2019-05-12";"Utilities";8,48;"Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail DetailDetailDetailDetail";1228
"2019-05-13";"Insurance";7,56;"Detail 922";1229
"2019-05-14";"Health";11;"Detail 923";1230
"2019-05-15";"Saving";23,27;"Detail 924";1231
"2019-05-16";"Other";2,98;"Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail DetailDetailDetailDetail";1232
"2019-05-17";"Housing";29,84;"Detail 925";1233
"2019-05-18";"Transportation";4,84;"Detail 926";1234
"2019-05-19";"Food";16,35;"Detail 927";1235
"2019-05-20";"Utilities";13,8;"Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail DetailDetailDetailDetail";1236
"2019-05-21";"Insurance";20,29;"Detail 928";1237
"2019-05-22";"Health";14,34;"Detail 929";1238
"2019-05-23";"Saving";21,86;"Detail 930";1239
"2019-05-24";"Other";14,15;"Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail DetailDetailDetailDetail";1240
"2019-05-25";"Housing";27,38;"Detail 931";1241
"2019-05-26";"Transportation";10,59;"Detail 932";1242
"2019-05-27";"Food";28,88;"Detail 933";1243
"2019-05-28";"Utilities";9,43;"Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail DetailDetailDetailDetail";1244
"2019-05-29";"Insurance";19,18;"Detail 934";1245
"2019-05-30";"Health";3,92;"Detail 935";1246
"2019-05-31";"Saving";19,35;"Detail 936";1247
"2019-06-01";"Other";11,67;"Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail DetailDetailDetailDetail";1248
"2019-06-02";"Housing";10;"Detail 937";1249
"2019-06-03";"Transportation";6,45;"Detail 938";1250
"2019-06-04";"Food";14,24;"Detail 939";1251
"2019-06-05";"Utilities";3,53;"Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail DetailDetailDetailDetail";1252
"2019-06-06";"Insurance";12,04;"Detail 940";1253
"2019-06-07";"Health";25,25;"Detail 941";1254
"2019-06-08";"Saving";4,33;"Detail 942";1255
"2019-06-09";"Other";19,03;"Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail DetailDetailDetailDetail";1256
"2019-06-10";"Housing";29,46;"Detail 943";1257
"2019-06-11";"Transportation";3,24;"Detail 944";1258
"2019-06-12";"Food";26,26;"Detail 945";1259
"2019-06-13";"Utilities";11,08;"Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail DetailDetailDetailDetail";1260
"2019-06-14";"Insurance";0,83;"Detail 946";1261
"2019-06-15";"Health";24,09;"Detail 947";1262
"2019-06-16";"Saving";17,77;"Detail 948";1263
"2019-06-17";"Other";16,1;"Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail DetailDetailDetailDetail";1264
"2019-06-18";"Housing";4,35;"Detail 949";1265
"2019-06-19";"Transportation";14,01;"Detail 950";1266
"2019-06-20";"Food";15,24;"Detail 951";1267
"2019-06-21";"Utilities";0,32;"Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail DetailDetailDetailDetail";1268
"2019-06-22";"Insurance";4,09;"Detail 952";1269
"2019-06-23";"Health";9,85;"Detail 953";1270
"2019-06-24";"Saving";21,62;"Detail 954";1271
"2019-06-25";"Other";8,65;"Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail DetailDetailDetailDetail";1272
"2019-06-26";"Housing";14,74;"Detail 955";1273
"2019-06-27";"Transportation";22,59;"Detail 956";1274
"2019-06-28";"Food";19,01;"Detail 957";1275
"2019-06-29";"Utilities";1,93;"Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail DetailDetailDetailDetail";1276
"2019-06-30";"Insurance";28,69;"Detail 958";1277
"2019-07-01";"Health";10,27;"Detail 959";1278
"2019-07-02";"Saving";12,98;"Detail 960";1279
"2019-07-03";"Other";7,64;"Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail DetailDetailDetailDetail";1280
"2019-07-04";"Housing";14,19;"Detail 961";1281
"2019-07-05";"Transportation";12,34;"Detail 962";1282
"2019-07-06";"Food";8,07;"Detail 963";1283
"2019-07-07";"Utilities";9,53;"Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail DetailDetailDetailDetail";1284
"2019-07-08";"Insurance";18,32;"Detail 964";1285
"2019-07-09";"Health";27,57;"Detail 965";1286
"2019-07-10";"Saving";26,57;"Detail 966";1287
"2019-07-11";"Other";25,13;"Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail DetailDetailDetailDetail";1288
"2019-07-12";"Housing";4,16;"Detail 967";1289
"2019-07-13";"Transportation";11,67;"Detail 968";1290
"2019-07-14";"Food";25,23;"Detail 969";1291
"2019-07-15";"Utilities";4,91;"Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail DetailDetailDetailDetail";1292
"2019-07-16";"Insurance";1,01;"Detail 970";1293
"2019-07-17";"Health";29,5;"Detail 971";1294
"2019-07-18";"Saving";15,5;"Detail 972";1295
"2019-07-19";"Other";25,03;"Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail DetailDetailDetailDetail";1296
"2019-07-20";"Housing";14,99;"Detail 973";1297
"2019-07-21";"Transportation";18,03;"Detail 974";1298
"2019-07-22";"Food";29,26;"Detail 975";1299
"2019-07-23";"Utilities";10,42;"Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail DetailDetailDetailDetail";1300
"2019-07-24";"Insurance";27,09;"Detail 976";1301
"2019-07-25";"Health";19,89;"Detail 977";1302
"2019-07-26";"Saving";28,82;"Detail 978";1303
"2019-07-27";"Other";25,04;"Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail DetailDetailDetailDetail";1304
"2019-07-28";"Housing";4,95;"Detail 979";1305
"2019-07-29";"Transportation";26,84;"Detail 980";1306
"2019-07-30";"Food";24,91;"Detail 981";1307
"2019-07-31";"Utilities";4,59;"Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail DetailDetailDetailDetail";1308
"2019-08-01";"Insurance";27,55;"Detail 982";1309
"2019-08-02";"Health";8,49;"Detail 983";1310
"2019-08-03";"Saving";7,34;"Detail 984";1311
"2019-08-04";"Other";1,85;"Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail DetailDetailDetailDetail";1312
"2019-08-05";"Housing";9,95;"Detail 985";1313
"2019-08-06";"Transportation";15,11;"Detail 986";1314
"2019-08-07";"Food";19,91;"Detail 987";1315
"2019-08-08";"Utilities";15,68;"Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail DetailDetailDetailDetail";1316
"2019-08-09";"Insurance";7,96;"Detail 988";1317
"2019-08-10";"Health";12,6;"Detail 989";1318
"2019-08-11";"Saving";5,19;"Detail 990";1319
"2019-08-12";"Other";0,08;"Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail DetailDetailDetailDetail";1320
"2019-08-13";"Housing";6,54;"Detail 991";1321
"2019-08-14";"Transportation";7,07;"Detail 992";1322
"2019-08-15";"Food";22,64;"Detail 993";1323
"2019-08-16";"Utilities";25,8;"Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail DetailDetailDetailDetail";1324
"2019-08-17";"Insurance";17,51;"Detail 994";1325
"2019-08-18";"Health";28,96;"Detail 995";1326
"2019-08-19";"Saving";17,67;"Detail 996";1327
"2019-08-20";"Other";6,51;"Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail DetailDetailDetailDetail";1328
"2019-08-21";"Housing";20,08;"Detail 997";1329
"2019-08-22";"Transportation";26,03;"Detail 998";1330
